fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium
1939626548556560000,Referral,0,13,4,Chrome,desktop,0,Linux,6,6,0.25,referral
1940236239352020000,Organic Search,0.666666667,17,3,Safari,mobile,1,iOS,11,8,0.333333333,organic
1941279334540450000,Direct,0,15,2,Chrome,desktop,0,Macintosh,21,18.5,0,(none)
1941467346897840000,Direct,0,19,1,Chrome,desktop,0,Macintosh,20,20,0,(none)
1944533426362780000,Direct,0,3,2,Chrome,mobile,1,Android,24,18,0.5,(none)
1944748031744560000,Referral,0.666666667,1,3,Chrome,desktop,0,Macintosh,33,27,0,referral
1945356518747030000,Direct,0,19,3,Chrome,desktop,0,Windows,17,10,0,(none)
1945460168303910000,Direct,0.5,22.5,2,Chrome,desktop,0,Macintosh,10,8.5,0,(none)
1945823643105520000,Organic Search,0,6.5,3,Safari,mobile,1,iOS,8.5,8,0,organic
1947121287364710000,Direct,0,21,4,Firefox,desktop,0,Windows,2,1.5,0.5,(none)
1947343681843350000,Direct,0,16,2,Chrome,desktop,0,Chrome OS,25,19,0,(none)
1950054804441360000,Referral,0,19,3,Chrome,desktop,0,Windows,16,10,0,referral
1952489722981020000,Organic Search,0,22,3,Chrome,desktop,0,Macintosh,22,21,0,organic
1956307607572130000,Organic Search,0,18,29,Chrome,desktop,0,Windows,9,7,0.068965517,organic
1957458976293870000,Organic Search,0.007194245,16,278,Firefox,desktop,0,Windows,6,5,0.039568345,organic
1958027061626350000,Referral,0,14.5,2,Chrome,desktop,0,Macintosh,59.5,39,0,referral
1958192249642370000,Organic Search,0,21,1,Chrome,desktop,0,Macintosh,23,17,0,organic
1958518504412290000,Referral,0,22,1,Chrome,desktop,0,Macintosh,17,17,0,referral
1959133989198620000,Referral,0,18,18,Chrome,desktop,0,Macintosh,2,2,0.333333333,referral
1964064266327680000,Organic Search,1,22,1,Chrome,desktop,0,Windows,31,25,0,organic
1965269945643670000,Organic Search,0,20,1,Firefox,desktop,0,Windows,67,39,0,organic
1965405491406480000,Direct,0,20,1,Chrome,desktop,0,Windows,18,15,0,(none)
1966408168791590000,Referral,0,17,3,Chrome,desktop,0,Macintosh,52,38,0,referral
1970566993843290000,Organic Search,0.5,20.5,4,Chrome,desktop,0,Macintosh,13,10.5,0,organic
1971879185768780000,Organic Search,0,15,2,Chrome,desktop,0,Windows,62.5,53.5,0,organic
1973279275238170000,Direct,0.666666667,14,3,Chrome,desktop,0,Macintosh,26,20,0,(none)
1973770164859100000,Organic Search,0,18,2,Chrome,desktop,0,Linux,30,21.5,0,organic
1974892456165180000,Organic Search,0,20,1,Chrome,desktop,0,Chrome OS,26,22,0,organic
1977171862732440000,Referral,0,16.5,6,Chrome,desktop,0,Macintosh,2.5,2.5,0.333333333,referral
1977256117656370000,Organic Search,1,2,1,Safari,mobile,1,iOS,31,24,0,organic
1977361136349650000,Referral,0,14,2,Chrome,desktop,0,Macintosh,9.5,8.5,0,referral
1978060402738400000,Direct,0,21,1,Chrome,desktop,0,Macintosh,33,24,0,(none)
1978868515963080000,Referral,0.1,14,10,Chrome,desktop,0,Chrome OS,6,5,0,referral
1983590358337500000,Referral,0.5,9,2,Chrome,desktop,0,Macintosh,27,24,0,referral
1984127525672880000,Referral,0,17,4,Chrome,desktop,0,Macintosh,10,8,0,referral
1986045889598600000,Display,0,19,2,Chrome,desktop,0,Macintosh,22.5,22,0,cpm
1989547808289800000,Referral,0,18,3,Chrome,desktop,0,Macintosh,14,14,0,referral
1992524663355690000,Organic Search,0.666666667,23,3,Chrome,desktop,0,Windows,9,9,0,organic
1995748726207840000,Direct,1,3.5,4,Chrome,desktop,0,Linux,2.5,2,0.25,(none)
1995912971460650000,Referral,0,23,3,Chrome,desktop,0,Chrome OS,29,25,0,referral
1996186587769690000,Referral,0,15,3,Chrome,desktop,0,Chrome OS,34,17,0,referral
1996275771691750000,Organic Search,0,19,1,Chrome,desktop,0,Macintosh,32,26,0,organic
1996773434304550000,Referral,0,19,4,Chrome,desktop,0,Linux,2.5,2.5,0.5,referral
1997243885876080000,Organic Search,0,16.5,12,Chrome,desktop,0,Windows,6.5,4.5,0.166666667,organic
1997283608635690000,Organic Search,0.25,3.5,4,Chrome,desktop,0,Macintosh,9,8,0,organic
1997401331704590000,Referral,0,16,1,Chrome,desktop,0,Macintosh,176,114,0,referral
1998944550000750000,Referral,0,16,3,Chrome,desktop,0,Windows,3,3,0,referral
1999477392807290000,Referral,0,18,3,Chrome,desktop,0,Macintosh,6,6,0,referral
1999795518481330000,Referral,0,18.5,4,Chrome,desktop,0,Macintosh,6,5.5,0,referral
1999942187402850000,Referral,0,16.5,2,Chrome,desktop,0,Macintosh,22,16.5,0,referral
2001149638183220000,Organic Search,0,15,10,Chrome,desktop,0,Macintosh,6,5,0.2,organic
2002941584451360000,Paid Search,0,20,1,Chrome,desktop,0,Macintosh,32,28,0,cpc
2003561262273240000,Direct,0.2,18,25,Chrome,desktop,0,Chrome OS,1,1,0.64,(none)
2003564080152950000,Referral,0,20,3,Chrome,desktop,0,Macintosh,8,8,0.333333333,referral
2003719620641350000,Organic Search,0,20,4,Chrome,desktop,0,Linux,23,16.5,0,organic
2004440512410250000,Referral,0,12,1,Chrome,desktop,0,Macintosh,114,81,0,referral
2005406430209200000,Direct,0.333333333,19,3,Chrome,desktop,0,Macintosh,41,33,0,(none)
2006057472534260000,Referral,0,7,3,Chrome,desktop,0,Macintosh,5,5,0.333333333,referral
2008785002910990000,Referral,0,17,2,Chrome,desktop,0,Macintosh,34,21.5,0,referral
2009706373973410000,Referral,0,9.5,2,Chrome,desktop,0,Windows,42,32,0,referral
2009743027244220000,Direct,0,0.5,2,Chrome,mobile,1,Android,19,17,0,(none)
2013562667442520000,Referral,1,22.5,2,Chrome,desktop,0,Macintosh,17.5,14.5,0,referral
2017396058039050000,Referral,1,23,1,Chrome,desktop,0,Macintosh,17,15,0,referral
2017733599392790000,Organic Search,0.5,11.5,2,Safari,mobile,1,iOS,14.5,12,0,organic
2017847299139930000,Display,0,21,1,Chrome,desktop,0,Chrome OS,14,12,0,cpm
2018356319850530000,Referral,0,1,1,Chrome,desktop,0,Macintosh,46,34,0,referral
2019475323321470000,Organic Search,0,20.5,2,Chrome,desktop,0,Linux,30.5,22.5,0,organic
2020115174591870000,Referral,0,19,15,Chrome,desktop,0,Macintosh,11,11,0,referral
2021467453921060000,Referral,0,15,1,Chrome,desktop,0,Macintosh,36,26,0,referral
2022216708424290000,Organic Search,1,5,1,Chrome,desktop,0,Windows,25,23,0,organic
2022590988318960000,Referral,0.25,6,4,Chrome,desktop,0,Macintosh,28.5,23.5,0.25,referral
2024172620398130000,Organic Search,0.5,20,2,Safari,desktop,0,Macintosh,14,11.5,0,organic
2025573844272510000,Referral,0.166666667,15.5,6,Chrome,desktop,0,Macintosh,39.5,31,0.166666667,referral
2026637372991460000,Direct,0,22,1,Chrome,desktop,0,Macintosh,13,12,0,(none)
2028483466657370000,Organic Search,0,21,1,Chrome,desktop,0,Chrome OS,20,17,0,organic
2030710570879220000,Referral,0,16.5,2,Chrome,desktop,0,Windows,18,15.5,0,referral
2032340774982890000,Referral,0,0.5,2,Chrome,desktop,0,Macintosh,28,24,0,referral
2032509775824360000,Referral,0,3,3,Chrome,desktop,0,Macintosh,29,20,0,referral
2033149648526350000,Referral,0.5,2,2,Chrome,desktop,0,Macintosh,98,66.5,0,referral
2033875104727400000,Referral,0,14,3,Chrome,desktop,0,Macintosh,15,10,0,referral
2034812653909210000,Affiliates,0,7,1,Chrome,desktop,0,Windows,68,42,0,affiliate
2035309554670530000,Organic Search,0,14,3,Chrome,desktop,0,Macintosh,11,8,0,organic
2037170738057010000,Social,1,3,1,Android Webview,mobile,1,Android,26,23,0,referral
2039413873699190000,Direct,0.4,17,5,Chrome,desktop,0,Chrome OS,19,12,0,(none)
2039492680362280000,Direct,0,5,2,Chrome,mobile,1,Android,22.5,18.5,0.5,(none)
2041392925012670000,Referral,0,20,5,Chrome,desktop,0,Windows,26,18,0,referral
2048511066419550000,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,125,86.5,0,referral
2048840372158200000,Organic Search,0,18,2,Chrome,desktop,0,Macintosh,12.5,11,0,organic
2049524527367850000,Referral,0,21,4,Chrome,desktop,0,Linux,25,18.5,0,referral
2049749565428120000,Referral,0.333333333,16,3,Chrome,desktop,0,Windows,5,5,0.333333333,referral
2050051246311650000,Organic Search,1,16,2,Chrome,desktop,0,Windows,8.5,8.5,0,organic
2053317929607860000,Referral,0,19,2,Chrome,desktop,0,Linux,12.5,11.5,0.5,referral
2054197499443310000,Direct,0,18,3,Safari (in-app),mobile,1,iOS,1,1,0.666666667,(none)
2055570879390070000,Organic Search,0,0,1,Chrome,desktop,0,Windows,63,52,0,organic
2056532343381850000,Referral,0,20,2,Chrome,desktop,0,Macintosh,11,11,0,referral
2058369199877130000,Referral,0.5,4.5,2,Chrome,desktop,0,Macintosh,29.5,21,0,referral
2060318762356470000,Organic Search,0.666666667,21,3,Chrome,mobile,1,Android,37,18,0,organic
2061193526205670000,Organic Search,0.75,20,4,Chrome,desktop,0,Windows,18,15,0,organic
2061376708156620000,Organic Search,0,15,1,Chrome,desktop,0,Chrome OS,36,28,0,organic
2066533098194950000,Organic Search,0,3,1,Safari,tablet,1,iOS,50,35,0,organic
2067875176335600000,Referral,0,18,1,Chrome,desktop,0,Macintosh,93,73,0,referral
2069933334566880000,Organic Search,0,16,1,Chrome,desktop,0,Macintosh,61,43,0,organic
2070184068182820000,Referral,0,18.5,2,Chrome,desktop,0,Linux,15.5,13.5,0.5,referral
2070894761735380000,Organic Search,1,19,1,Chrome,desktop,0,Macintosh,21,17,0,organic
2070973913663390000,Referral,0.333333333,9.5,6,Chrome,desktop,0,Macintosh,16.5,11,0,referral
2071600581309850000,Referral,0,22,3,Chrome,desktop,0,Macintosh,3,3,0.333333333,referral
2072942859070550000,Referral,0,8,2,Chrome,desktop,0,Windows,10,10,0.333333333,referral
2074164338647070000,Direct,0,18,29,Chrome,desktop,0,Windows,13,11,0.068965517,(none)
2075444661051120000,Organic Search,0,12,1,Chrome,desktop,0,Windows,34,30,0,organic
2076013084401200000,Organic Search,0,17,1,Chrome,desktop,0,Macintosh,39,25,0,organic
2076204015500540000,Organic Search,0,18,2,Safari,desktop,0,Macintosh,22.5,16.5,0.5,cpc
2076798586652430000,Direct,0,5,1,Android Webview,tablet,1,Android,18,18,0,(none)
2077293997030980000,Direct,0,17,4,Chrome,mobile,1,Android,7,7,0.25,(none)
2077377423063940000,Organic Search,0,20.5,2,Chrome,desktop,0,Windows,13.5,11.5,0,organic
2078583228250250000,Referral,0,11,2,Chrome,desktop,0,Linux,8.5,8.5,0,referral
2078956363309300000,Referral,0,17,1,Chrome,desktop,0,Macintosh,24,18,0,referral
2079305443218950000,Direct,0.111111111,18,45,Chrome,mobile,1,Android,4,4,0.066666667,(none)
2079822395553830000,Paid Search,0.666666667,21,3,Chrome,desktop,0,Windows,3,3,0.333333333,cpc
2080439773261620000,Organic Search,0,9,2,Chrome,desktop,0,Windows,10,8,0,organic
2081649072154760000,Direct,0,20,1,Chrome,desktop,0,Macintosh,67,51,0,(none)
2082463322705440000,Direct,0,14,1,Chrome,desktop,0,Macintosh,18,16,0,(none)
2083574620132380000,Organic Search,0,14,3,Chrome,desktop,0,Macintosh,28,21,0,organic
2084416927014270000,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,23.5,18.5,0,referral
2086102344648060000,Organic Search,0,20,1,Chrome,desktop,0,Macintosh,220,156,0,organic
2086918960702630000,Referral,0,20,6,Chrome,desktop,0,Macintosh,4,4,0.166666667,referral
2086976642856720000,Organic Search,0.4,1,5,Safari,mobile,1,iOS,1,1,0.6,organic
2087690429996100000,Paid Search,1,12,2,Safari,desktop,0,Macintosh,20.5,11.5,0,cpc
2087880022078040000,Organic Search,0,21,1,Internet Explorer,desktop,0,Windows,17,14,0,organic
2090316602240300000,Referral,0,17,7,Chrome,desktop,0,Macintosh,2,2,0.428571429,referral
2090714886530230000,Organic Search,0,17,1,Chrome,desktop,0,Windows,41,34,0,organic
2091423130577970000,Referral,0,14,1,Chrome,desktop,0,Macintosh,16,14,0,referral
2091708218998960000,Referral,0,1,1,Chrome,desktop,0,Macintosh,14,13,0,referral
2091880224910050000,Referral,0,21,1,Chrome,desktop,0,Chrome OS,17,14,0,referral
2092692131178620000,Direct,0,22,1,Safari,desktop,0,Macintosh,28,28,0,(none)
2093025970866120000,Referral,0.333333333,19,6,Chrome,desktop,0,Macintosh,3.5,3,0,referral
2093134694276220000,Referral,0,23,1,Chrome,desktop,0,Chrome OS,15,13,0,referral
2094695043796060000,Referral,0,5,1,Chrome,desktop,0,Macintosh,42,30,0,referral
2094792722274160000,Referral,0,4,1,Chrome,desktop,0,Macintosh,29,23,0,referral
2097832661008960000,Organic Search,0,23,1,Chrome,desktop,0,Macintosh,38,18,0,organic
2099827776599540000,Direct,0,23,1,Chrome,desktop,0,Windows,36,32,0,(none)
2099864407370020000,Direct,0,21,1,Chrome,desktop,0,Macintosh,21,15,0,(none)
2100286135111280000,Referral,0,14,5,Chrome,desktop,0,Macintosh,7,6,0.2,referral
2101142366050940000,Referral,0,5,5,Chrome,desktop,0,Macintosh,4,4,0,referral
2101739683956090000,Organic Search,1,1.5,2,Chrome,mobile,1,Android,16,13,0.5,organic
2105122376016890000,Referral,0,17,25,Chrome,desktop,0,Macintosh,4,4,0.28,referral
2105686286348640000,Referral,0,21,3,Chrome,desktop,0,Macintosh,20,15,0,referral
2107066728400190000,Organic Search,0,11.5,2,Chrome,desktop,0,Macintosh,16,14.5,0,organic
2107545883335780000,Referral,0,19,6,Chrome,desktop,0,Macintosh,3.5,3,0,referral
2107882110513310000,Organic Search,0,21,1,Chrome,desktop,0,Linux,79,56,0,organic
2108070425798330000,Organic Search,0.5,13.5,4,Firefox,desktop,0,Windows,10,7.5,0,organic
2108557365246440000,Direct,1,21,1,Safari,tablet,1,iOS,27,21,0,(none)
2109053541085110000,Organic Search,0,12.5,2,Chrome,desktop,0,Macintosh,17.5,14,0,organic
2109062345105730000,Referral,0,17,4,Chrome,desktop,0,Macintosh,5.5,4.5,0.25,referral
2110584778013730000,Referral,0,16,2,Chrome,desktop,0,Windows,28,20,0,referral
2114561506253110000,Organic Search,0,17.5,2,Safari,mobile,1,iOS,15.5,13,0,organic
2118542080997390000,Direct,0,5,1,Safari,mobile,1,iOS,58,42,0,(none)
2118556556010690000,Direct,0,20,2,Chrome,desktop,0,Linux,8,7,0,(none)
2120280500988580000,Display,0.3,3,10,Chrome,desktop,0,Windows,1,1,0.6,cpm
2120739286981060000,Referral,0,23,1,Chrome,desktop,0,Chrome OS,21,19,0,referral
2121255844999750000,Organic Search,0,22.5,2,Safari,mobile,1,iOS,18.5,14,0,organic
2122547835443020000,Organic Search,0,22,3,Chrome,desktop,0,Windows,4,3,0.333333333,organic
2123537530251580000,Organic Search,0,22,1,Safari,mobile,1,iOS,24,19,0,organic
2123761033073650000,Referral,0.333333333,22,3,Chrome,desktop,0,Macintosh,7,5,0,referral
2124048453506060000,Organic Search,0,17,1,Chrome,desktop,0,Windows,21,20,0,organic
2125540555068330000,Referral,0,15,1,Chrome,desktop,0,Chrome OS,25,19,0,referral
2127057091012390000,Paid Search,0.666666667,21,3,Safari,desktop,0,Macintosh,9,9,0.333333333,cpc
2127135078661760000,Referral,0,16,1,Chrome,desktop,0,Windows,72,53,0,referral
2127438408373280000,Organic Search,0,16.5,2,Safari,desktop,0,Macintosh,20.5,18,0,organic
2128287929750110000,Direct,0.5,2.5,4,Chrome,desktop,0,Macintosh,5.5,5.5,0,(none)
2130970500799300000,Referral,0.111111111,18,9,Chrome,desktop,0,Macintosh,5,5,0.222222222,referral
2132206668089690000,Referral,0,13.5,2,Chrome,desktop,0,Linux,74.5,44,0,referral
2133819475658320000,Referral,0,10.5,2,Chrome,desktop,0,Chrome OS,22.5,18,0,referral
2134229956335420000,Referral,0,20,1,Chrome,tablet,1,Android,38,30,0,referral
2135877003098860000,Referral,0,21,4,Chrome,desktop,0,Macintosh,5.5,4.5,0,referral
2136031415967870000,Referral,0,16,3,Chrome,desktop,0,Macintosh,5,5,0.333333333,referral
2136452381524370000,Organic Search,1,21.5,2,Chrome,desktop,0,Windows,95,67,0,organic
2137148419156970000,Organic Search,0,17,1,Firefox,desktop,0,Windows,18,16,0,organic
2137863904587200000,Organic Search,0.25,9,4,Chrome,desktop,0,Windows,8.5,7.5,0,organic
2139819648016550000,Direct,0.25,15,4,Chrome,desktop,0,Macintosh,14,10.5,0,(none)
2139876223551150000,Referral,0.428571429,6,7,Chrome,desktop,0,Macintosh,5,5,0.285714286,referral
2141032560407740000,Organic Search,0,18,2,Chrome,desktop,0,Macintosh,10,9,0,organic
2141731581139820000,Direct,0,1.5,4,Chrome,desktop,0,Chrome OS,46.5,33.5,0,(none)
2144281539931730000,Referral,0.5,19,2,Chrome,desktop,0,Macintosh,39,25.5,0,referral
2144335436738770000,Referral,0,14,3,Chrome,desktop,0,Macintosh,16,12,0,referral
2144851320605510000,Referral,0,15,3,Chrome,desktop,0,Macintosh,7,6,0,referral
2145471185371960000,Direct,0,18.5,6,Chrome,desktop,0,Macintosh,6,2.5,0.333333333,(none)
2147366385529990000,Organic Search,0,17,1,Chrome,desktop,0,Macintosh,14,13,0,organic
2149939263814490000,Referral,0,11.5,2,Chrome,desktop,0,Macintosh,13,11.5,0,referral
2149997451012960000,Referral,0,15,5,Chrome,desktop,0,Macintosh,5,5,0,referral
2154618794882140000,Paid Search,0,20,1,Safari,desktop,0,Macintosh,19,19,0,cpc
2155057576349550000,Organic Search,0,4,1,Chrome,desktop,0,Windows,22,17,0,organic
2155115683587710000,Referral,0,11.5,2,Chrome,desktop,0,Macintosh,11.5,11,0,referral
2158257269735450000,Organic Search,0.5,8.5,8,Chrome,desktop,0,Macintosh,15.5,12,0,organic
2158504409525000000,Referral,0,19,1,Chrome,desktop,0,Linux,27,24,0,referral
2160706963987530000,Direct,0,19.5,2,Chrome,desktop,0,Linux,15,11.5,0,(none)
2160888416206500000,Referral,0,19.5,4,Chrome,desktop,0,Macintosh,19,15.5,0,referral
2161890959097460000,Referral,0,16,1,Chrome,desktop,0,Windows,23,22,0,referral
2163555648381490000,Organic Search,0,23,1,Chrome,desktop,0,Macintosh,51,40,0,organic
2166438591525900000,Direct,0.5,18.5,2,Chrome,desktop,0,Macintosh,52,42,0,(none)
2166644959604640000,Organic Search,0.5,16,2,Chrome,mobile,1,Android,12,10,0.5,organic
2166926649177820000,Referral,0,16,5,Chrome,desktop,0,Macintosh,8,8,0,referral
2167603248081390000,Organic Search,0,5,1,Chrome,desktop,0,Windows,37,30,0,organic
2169536133056410000,Organic Search,0,21,3,Chrome,desktop,0,Macintosh,56,42,0,organic
2169784478583700000,Organic Search,0,17,1,Chrome,desktop,0,Macintosh,24,22,0,organic
2170187207466620000,Organic Search,0.333333333,5,3,Chrome,desktop,0,Macintosh,42,32,0,organic
2170548591309600000,Referral,0,15.5,4,Chrome,desktop,0,Macintosh,9.5,8,0.25,referral
2172673240713660000,Organic Search,0,23,1,Chrome,desktop,0,Windows,26,24,0,organic
2173668037003450000,Direct,0,17,1,Internet Explorer,mobile,1,Windows,20,17,0,(none)
2174401229555410000,Organic Search,0.125,16.5,8,Safari,desktop,0,Macintosh,6,6,0.25,organic
2174772547924410000,Referral,0,18,1,Chrome,desktop,0,Linux,35,30,0,referral
2175021516855860000,Direct,0,3,1,Chrome,desktop,0,Chrome OS,65,54,0,(none)
2175891853149820000,Referral,0,0.5,4,Chrome,desktop,0,Macintosh,17.5,13,0.25,referral
2176646646506180000,Organic Search,1,4,1,Chrome,desktop,0,Windows,28,28,0,organic
2178459566193450000,Referral,0,10.5,2,Chrome,desktop,0,Macintosh,26.5,22.5,0.5,referral
2179583548664370000,Direct,0,18,1,Chrome,desktop,0,Macintosh,19,15,0,(none)
2180515369167500000,Direct,0,15,30,Chrome,desktop,0,Windows,5,4,0.033333333,(none)
2186586081512600000,Organic Search,0,19,3,Chrome,desktop,0,Macintosh,3,3,0.333333333,organic
2187177207543450000,Referral,0.8,19,5,Chrome,desktop,0,Macintosh,15,10,0,referral
2187855022251180000,Referral,0.125,16,8,Chrome,desktop,0,Macintosh,10.5,8,0.375,referral
2188006650672510000,Direct,0,12.5,2,Chrome,desktop,0,Windows,41.5,30.5,0,(none)
2188014721891380000,Referral,0,17,1,Chrome,desktop,0,Macintosh,14,11,0,referral
2191273326752330000,Paid Search,0,23,2,Chrome,desktop,0,Macintosh,13.5,10.5,0.5,cpc
2193251253036860000,Referral,0.125,15,8,Chrome,desktop,0,Macintosh,8.5,7,0.125,referral
2194592743396250000,Organic Search,0.14953271,17,106,Chrome,desktop,0,Windows,5,4,0.252336449,organic
2195063960372890000,Referral,0,17,17,Chrome,desktop,0,Macintosh,6,4,0,referral
2196122936370750000,Referral,0,21,1,Chrome,desktop,0,Macintosh,120,96,0,referral
2196278703508700000,Referral,0,11,2,Chrome,desktop,0,Macintosh,9.5,8.5,0,referral
2196696088271950000,Referral,0.4,17,5,Chrome,desktop,0,Macintosh,5,4,0.2,referral
2196740575816500000,Referral,0,22,3,Chrome,desktop,0,Chrome OS,17,17,0,referral
2198879349250610000,Referral,0,1,5,Chrome,desktop,0,Linux,12,10,0,referral
2199128648267410000,Referral,0,20,3,Chrome,desktop,0,Macintosh,9,7,0,referral
2199373686188470000,Organic Search,1,8,1,Chrome,desktop,0,Windows,24,22,0,organic
2200795303463450000,Referral,1,16,1,Chrome,desktop,0,Chrome OS,52,43,0,referral
2200937362682560000,Referral,0,6,1,Chrome,desktop,0,Chrome OS,46,33,0,referral
2202174012699510000,Organic Search,1,5,1,Chrome,desktop,0,Macintosh,17,15,0,organic
2204190854181560000,Referral,0,18,1,Chrome,desktop,0,Macintosh,38,28,0,referral
2208179340101020000,Referral,0,21,3,Chrome,desktop,0,Macintosh,2,2,0.333333333,referral
2209030491499580000,Referral,0,19,2,Chrome,desktop,0,Macintosh,7.5,7,0,referral
2212898614677880000,Direct,0,11,1,Chrome,desktop,0,Windows,11,11,0,(none)
2215681073032680000,Direct,0,17.5,6,Chrome,desktop,0,Macintosh,6,4.5,0,(none)
2216135722677520000,Organic Search,0,12,2,Chrome,desktop,0,Macintosh,54.5,38.5,0,organic
2217213818593350000,Organic Search,0.2,18,5,Chrome,desktop,0,Macintosh,1,1,0.8,organic
2217355463780100000,Organic Search,0,4,2,Safari,mobile,1,iOS,38.5,29,0,organic
2218435795495220000,Direct,0,18,3,Firefox,desktop,0,Windows,17,17,0,(none)
2219058549667310000,Referral,0,14,5,Chrome,desktop,0,Windows,8,8,0,referral
